ID-model,GO:0008150,GO:0044264,GO:0005976,GO:0006811,GO:0034637,GO:0016051,GO:0051606,GO:0044262,GO:0006955,GO:0043900,GO:0009593,GO:0016192,GO:0044723,GO:0051253,GO:0045934,GO:0051172,GO:0005975,GO:0006396,GO:0006520,GO:0010629,GO:0010558,GO:0051252,GO:0031327,GO:0006508,GO:0009890,GO:1901566,GO:0010605,GO:2000113,GO:0045892,GO:0018130,GO:2001141,GO:0044271,GO:0051640,GO:0006793,GO:1901362,GO:0050877,GO:0006355,GO:0009892,GO:0031324,GO:0016070,GO:0006464,GO:0036211,GO:0006952,GO:0019438,GO:0010556,GO:0000122,GO:0031326,GO:0009889,GO:0006082,GO:0043436,GO:0051254,GO:0046907,GO:0019219,GO:2000112,GO:0051171,GO:0045935,GO:0031667,GO:0030030,GO:0051173,GO:0010468,GO:0006357,GO:0006796,GO:0016053,GO:0046394,GO:0019752,GO:0044711,GO:0010628,GO:0019538,GO:0006259,GO:1901605,GO:0044283,GO:0080090,GO:1901135,GO:0090304,GO:0045893,GO:0006810,GO:0043412,GO:0045944,GO:0060255,GO:0006325,GO:0003008,GO:0033365,GO:0051704,GO:0044710,GO:0050801,GO:0044765,GO:0010557,GO:0034645,GO:0031328,GO:0031323,GO:0009059,GO:0009991,GO:0006139,GO:0048519,GO:0009891,GO:0048523,GO:0046483,GO:0060284,GO:0055086,GO:0006725,GO:0044267,GO:0044087,GO:0045184,GO:0019222,GO:0044281,GO:0007417,GO:0010467,GO:0007399,GO:0051276,GO:0007010,GO:0016568,GO:0044249,GO:1901360,GO:0051649,GO:0019637,GO:1901576,GO:0071702,GO:0051234,GO:0044248,GO:0034613,GO:0006873,GO:1901564,GO:0010604,GO:0045595,GO:0009893,GO:0002376,GO:0009056,GO:0048878,GO:0009058,GO:0048518,GO:0070727,GO:0051641,GO:0055082,GO:1901575,GO:0034641,GO:0023052,GO:0044700,GO:0048522,GO:0009605,GO:0019725,GO:0051179,GO:0044085,GO:0043933,GO:0031325,GO:0006807,GO:0050789,GO:0048468,GO:0043170,GO:0055114,GO:0022607,GO:0007165,GO:0007154,GO:0048869,GO:0050794,GO:0051716,GO:0048583,GO:0044093,GO:0044270,GO:0065007,GO:0030154,GO:0033554,GO:0008104,GO:0010941,GO:0071822,GO:0010647,GO:0051336,GO:0044260,GO:0016044,GO:0009966,GO:0006950,GO:2000026,GO:0044763,GO:0032502,GO:0007005,GO:0071495,GO:0048731,GO:0051246,GO:0048513,GO:0009967,GO:0043085,GO:0019439,GO:0043067,GO:0061024,GO:0046700,GO:0044699,GO:0010646,GO:0042592,GO:0019220,GO:0071704,GO:0051174,GO:0044238,GO:0008152,GO:0007017,GO:0048584,GO:0023056,GO:0044707,GO:1901361,GO:0070887,GO:0051130,GO:0033036,GO:0009653,GO:0009888,GO:0065009,GO:0051128,GO:0050790,GO:0048856,GO:0044237,GO:0032501,GO:0023051,GO:0006996,GO:0042981,GO:0044767,GO:0065008,GO:0051239,GO:0007275,GO:0000226,GO:0051050,GO:0002244,GO:0016043,GO:0050793,GO:0065003,GO:0033043,GO:0071840,GO:0071310,GO:0050896,GO:0006461,GO:0070271,GO:0042221,GO:0051726,GO:0034622,GO:0000003,GO:0009987,GO:0010564,GO:0009735,GO:0009719,GO:0030097,GO:0048534,GO:0051049,GO:0002520,GO:0022402,GO:0010033,GO:0032879,GO:0051129,GO:0007049,GO:0060341,GO:0009725
131-1,NaN,0.86,0.93,0.91,0.75,0.83,0.56,0.80,0.74,0.50,0.56,0.82,0.86,0.62,0.62,0.62,0.89,0.87,0.89,0.61,0.62,0.74,0.62,0.89,0.62,0.79,0.59,0.61,0.62,0.82,0.74,0.82,0.50,0.78,0.82,0.85,0.74,0.59,0.59,0.89,0.76,0.76,0.58,0.78,0.72,0.54,0.72,0.72,0.93,0.93,0.67,0.62,0.69,0.72,0.69,0.66,0.49,0.72,0.66,0.68,0.67,0.77,0.80,0.80,0.93,0.79,0.67,0.84,0.70,0.88,0.79,0.66,0.77,0.81,0.67,0.79,0.70,0.62,0.66,0.71,0.81,0.55,0.57,0.86,0.58,0.69,0.65,0.76,0.65,0.64,0.80,0.49,0.78,0.58,0.65,0.59,0.80,0.50,0.68,0.79,0.74,0.50,0.63,0.62,0.81,0.56,0.82,0.70,0.70,0.66,0.61,0.80,0.79,0.65,0.67,0.83,0.73,0.75,0.55,0.57,0.55,0.76,0.64,0.49,0.61,0.62,0.55,0.58,0.82,0.56,0.57,0.59,0.59,0.57,0.77,0.64,0.64,0.57,0.49,0.59,0.70,0.62,0.53,0.62,0.78,0.59,0.56,0.79,0.80,0.60,0.57,0.58,0.55,0.60,0.54,0.53,0.53,0.60,0.57,0.54,0.51,0.56,0.59,0.49,0.54,0.54,0.74,0.55,0.54,0.54,0.49,0.63,0.59,0.64,0.56,0.60,0.48,0.55,0.54,0.54,0.55,0.57,0.54,0.55,0.65,0.54,0.56,0.49,0.76,0.49,0.75,0.77,0.60,0.53,0.54,0.64,0.55,0.51,0.50,0.55,0.64,0.54,0.53,0.52,0.55,0.60,0.70,0.63,0.55,0.62,0.53,0.59,0.55,0.52,0.58,0.62,0.55,0.50,0.62,0.48,0.48,0.49,0.63,0.53,0.55,0.49,0.49,0.51,0.49,0.48,0.47,0.59,0.49,0.50,0.50,0.50,0.50,0.52,0.50,0.68,0.52,0.50,0.50,0.72,0.53,0.49
131-2,NaN,0.90,0.95,0.93,0.80,0.86,0.56,0.85,0.78,0.50,0.56,0.76,0.87,0.65,0.65,0.65,0.90,0.88,0.91,0.61,0.63,0.75,0.63,0.92,0.63,0.95,0.62,0.61,0.62,0.78,0.75,0.78,0.50,0.78,0.78,0.87,0.75,0.61,0.62,0.89,0.83,0.83,0.60,0.73,0.72,0.54,0.71,0.71,0.90,0.90,0.67,0.62,0.69,0.71,0.69,0.66,0.49,0.69,0.66,0.69,0.67,0.77,0.87,0.87,0.90,0.84,0.67,0.87,0.70,0.90,0.84,0.66,0.75,0.82,0.67,0.80,0.76,0.62,0.66,0.68,0.83,0.55,0.57,0.83,0.61,0.69,0.65,0.77,0.65,0.64,0.81,0.49,0.77,0.57,0.65,0.57,0.79,0.49,0.66,0.78,0.79,0.49,0.65,0.62,0.79,0.56,0.82,0.71,0.68,0.65,0.61,0.80,0.79,0.65,0.67,0.83,0.78,0.77,0.57,0.58,0.59,0.76,0.65,0.49,0.62,0.65,0.59,0.60,0.83,0.55,0.58,0.59,0.63,0.59,0.76,0.67,0.67,0.56,0.48,0.63,0.70,0.62,0.51,0.62,0.78,0.59,0.57,0.80,0.77,0.59,0.60,0.60,0.55,0.59,0.59,0.52,0.53,0.59,0.57,0.53,0.54,0.56,0.57,0.49,0.49,0.60,0.77,0.55,0.50,0.57,0.49,0.65,0.59,0.66,0.62,0.60,0.48,0.54,0.49,0.54,0.54,0.54,0.54,0.54,0.66,0.49,0.58,0.53,0.75,0.53,0.74,0.76,0.61,0.49,0.49,0.64,0.54,0.56,0.49,0.56,0.62,0.54,0.56,0.51,0.59,0.61,0.71,0.64,0.49,0.61,0.49,0.56,0.55,0.49,0.58,0.63,0.50,0.50,0.63,0.48,0.48,0.49,0.63,0.58,0.56,0.49,0.49,0.52,0.49,0.48,0.47,0.59,0.50,0.50,0.51,0.50,0.50,0.51,0.50,0.68,0.50,0.50,0.49,0.72,0.54,0.48
131-3,NaN,0.88,0.88,0.87,0.82,0.83,0.69,0.79,0.75,0.48,0.69,0.76,0.83,0.66,0.66,0.66,0.85,0.87,0.89,0.68,0.67,0.78,0.68,0.88,0.68,0.93,0.67,0.66,0.67,0.79,0.76,0.78,0.79,0.77,0.78,0.85,0.76,0.69,0.68,0.85,0.83,0.83,0.68,0.75,0.75,0.65,0.75,0.75,0.83,0.83,0.72,0.69,0.70,0.74,0.70,0.71,0.57,0.76,0.71,0.73,0.71,0.75,0.88,0.88,0.83,0.89,0.68,0.83,0.69,0.88,0.89,0.68,0.75,0.79,0.71,0.81,0.79,0.71,0.70,0.79,0.83,0.51,0.55,0.84,0.59,0.78,0.69,0.78,0.69,0.67,0.79,0.55,0.74,0.65,0.69,0.65,0.75,0.62,0.72,0.75,0.77,0.57,0.68,0.66,0.80,0.52,0.80,0.65,0.75,0.69,0.61,0.81,0.75,0.75,0.70,0.82,0.73,0.78,0.52,0.69,0.59,0.79,0.63,0.55,0.63,0.63,0.54,0.56,0.82,0.64,0.69,0.74,0.62,0.57,0.73,0.71,0.71,0.64,0.50,0.59,0.76,0.67,0.52,0.61,0.76,0.65,0.60,0.75,0.81,0.63,0.74,0.65,0.59,0.66,0.58,0.57,0.51,0.53,0.64,0.59,0.56,0.68,0.58,0.55,0.54,0.63,0.71,0.57,0.57,0.63,0.54,0.67,0.63,0.69,0.49,0.60,0.58,0.57,0.54,0.49,0.52,0.58,0.60,0.48,0.69,0.57,0.57,0.54,0.70,0.54,0.71,0.70,0.69,0.54,0.54,0.69,0.52,0.56,0.53,0.67,0.62,0.62,0.59,0.57,0.64,0.60,0.64,0.68,0.56,0.66,0.55,0.55,0.59,0.54,0.63,0.68,0.52,0.50,0.66,0.50,0.49,0.53,0.66,0.52,0.56,0.53,0.53,0.54,0.54,0.48,0.60,0.53,0.51,0.50,0.45,0.51,0.51,0.49,0.51,0.69,0.51,0.46,0.53,0.68,0.50,0.46
132-1,NaN,0.97,0.96,0.89,0.91,0.95,0.98,0.93,0.80,0.90,0.98,0.82,0.88,0.76,0.77,0.76,0.88,0.85,0.92,0.85,0.80,0.80,0.77,0.81,0.76,0.95,0.77,0.84,0.80,0.71,0.78,0.70,0.87,0.87,0.70,0.83,0.77,0.73,0.73,0.77,0.79,0.79,0.73,0.66,0.76,0.83,0.75,0.74,0.89,0.88,0.70,0.75,0.74,0.75,0.75,0.72,0.70,0.66,0.75,0.70,0.77,0.87,0.92,0.92,0.88,0.91,0.66,0.75,0.78,0.92,0.91,0.70,0.83,0.79,0.64,0.71,0.77,0.67,0.70,0.74,0.78,0.55,0.62,0.83,0.78,0.70,0.70,0.78,0.69,0.68,0.77,0.70,0.79,0.65,0.69,0.64,0.79,0.73,0.85,0.78,0.79,0.71,0.62,0.64,0.87,0.66,0.73,0.68,0.79,0.74,0.63,0.80,0.78,0.70,0.94,0.81,0.65,0.68,0.70,0.60,0.68,0.83,0.65,0.65,0.64,0.65,0.72,0.68,0.80,0.62,0.60,0.71,0.65,0.76,0.77,0.65,0.63,0.64,0.70,0.62,0.68,0.67,0.66,0.70,0.78,0.60,0.56,0.73,0.86,0.67,0.61,0.60,0.60,0.63,0.61,0.59,0.66,0.92,0.60,0.59,0.69,0.62,0.56,0.64,0.57,0.71,0.76,0.74,0.60,0.66,0.61,0.53,0.60,0.86,0.59,0.59,0.50,0.56,0.57,0.60,0.91,0.49,0.71,0.91,0.54,0.59,0.62,0.58,0.74,0.59,0.71,0.73,0.86,0.55,0.57,0.61,0.91,0.51,0.64,0.54,0.64,0.55,0.60,0.60,0.66,0.60,0.72,0.61,0.58,0.65,0.48,0.55,0.62,0.60,0.59,0.76,0.60,0.46,0.59,0.59,0.64,0.67,0.59,0.48,0.60,0.66,0.65,0.55,0.66,0.71,0.48,0.54,0.69,0.57,0.48,0.38,0.36,0.51,0.38,0.71,0.46,0.53,0.45,0.71,0.43,0.50
132-2,NaN,0.97,0.96,0.86,0.91,0.95,0.98,0.93,0.79,0.90,0.98,0.82,0.92,0.76,0.76,0.76,0.92,0.85,0.92,0.84,0.80,0.79,0.76,0.81,0.75,0.96,0.77,0.84,0.79,0.71,0.78,0.70,0.87,0.88,0.70,0.83,0.76,0.72,0.72,0.77,0.82,0.82,0.73,0.66,0.74,0.83,0.73,0.73,0.89,0.89,0.70,0.75,0.73,0.74,0.74,0.72,0.70,0.58,0.75,0.68,0.77,0.87,0.92,0.92,0.89,0.92,0.66,0.76,0.78,0.92,0.92,0.68,0.87,0.80,0.65,0.72,0.80,0.67,0.69,0.73,0.78,0.55,0.62,0.84,0.77,0.69,0.70,0.79,0.69,0.68,0.79,0.70,0.79,0.64,0.69,0.63,0.80,0.73,0.85,0.78,0.82,0.71,0.62,0.63,0.87,0.71,0.73,0.69,0.78,0.74,0.63,0.82,0.79,0.70,0.95,0.82,0.65,0.68,0.71,0.60,0.67,0.85,0.65,0.65,0.64,0.66,0.73,0.70,0.81,0.62,0.59,0.69,0.63,0.77,0.78,0.65,0.63,0.64,0.70,0.60,0.66,0.67,0.66,0.70,0.79,0.61,0.59,0.73,0.86,0.66,0.61,0.59,0.61,0.64,0.61,0.60,0.66,0.92,0.62,0.62,0.69,0.62,0.56,0.64,0.57,0.70,0.77,0.74,0.59,0.66,0.61,0.54,0.61,0.87,0.57,0.62,0.50,0.61,0.57,0.59,0.92,0.48,0.71,0.91,0.57,0.60,0.63,0.56,0.74,0.57,0.73,0.74,0.86,0.55,0.57,0.64,0.91,0.51,0.64,0.53,0.65,0.60,0.60,0.59,0.64,0.61,0.74,0.64,0.60,0.64,0.48,0.57,0.63,0.60,0.62,0.76,0.60,0.46,0.58,0.59,0.64,0.67,0.59,0.46,0.59,0.66,0.65,0.54,0.66,0.71,0.48,0.57,0.69,0.57,0.47,0.38,0.37,0.53,0.39,0.71,0.44,0.55,0.44,0.70,0.45,0.50
65-1,NaN,0.73,0.57,0.57,0.74,0.60,0.46,0.49,0.83,0.68,0.67,0.60,0.56,0.73,0.70,0.70,0.55,0.74,0.59,0.75,0.67,0.69,0.67,0.73,0.66,0.65,0.69,0.67,0.71,0.81,0.69,0.80,0.64,0.63,0.79,0.58,0.69,0.67,0.66,0.78,0.59,0.59,0.69,0.78,0.68,0.67,0.66,0.65,0.62,0.59,0.70,0.65,0.69,0.66,0.68,0.69,0.66,0.68,0.69,0.61,0.71,0.62,0.57,0.57,0.59,0.63,0.71,0.59,0.74,0.49,0.62,0.64,0.62,0.76,0.74,0.54,0.58,0.70,0.60,0.66,0.58,0.56,0.41,0.62,0.60,0.53,0.67,0.49,0.60,0.63,0.48,0.64,0.71,0.57,0.61,0.58,0.73,0.67,0.65,0.71,0.60,0.61,0.52,0.60,0.63,0.68,0.71,0.71,0.66,0.63,0.54,0.57,0.72,0.64,0.55,0.57,0.64,0.53,0.66,0.54,0.63,0.63,0.60,0.55,0.55,0.84,0.66,0.59,0.57,0.55,0.54,0.60,0.63,0.66,0.71,0.56,0.56,0.55,0.59,0.63,0.52,0.53,0.54,0.58,0.66,0.59,0.64,0.57,0.69,0.54,0.57,0.54,0.71,0.59,0.57,0.61,0.71,0.69,0.59,0.73,0.66,0.55,0.56,0.56,0.64,0.66,0.61,0.56,0.59,0.57,0.78,0.56,0.67,0.76,0.47,0.71,0.53,0.68,0.67,0.75,0.67,0.63,0.50,0.67,0.54,0.62,0.58,0.61,0.57,0.60,0.56,0.60,0.70,0.60,0.65,0.63,0.66,0.52,0.53,0.52,0.55,0.63,0.64,0.55,0.68,0.68,0.63,0.64,0.62,0.61,0.66,0.69,0.56,0.79,0.72,0.68,0.64,0.47,0.55,0.59,0.59,0.59,0.55,0.48,0.43,0.60,0.59,0.36,0.47,0.68,0.57,0.58,0.47,0.94,0.36,0.81,0.82,0.54,0.81,0.65,0.40,0.54,0.51,0.65,0.60,0.63
65-2,NaN,0.63,0.54,0.60,0.62,0.55,0.61,0.51,0.82,0.68,0.50,0.60,0.56,0.72,0.70,0.70,0.56,0.78,0.59,0.73,0.66,0.68,0.67,0.72,0.67,0.66,0.68,0.67,0.72,0.83,0.68,0.83,0.62,0.64,0.82,0.66,0.68,0.66,0.65,0.80,0.59,0.59,0.69,0.80,0.68,0.67,0.66,0.65,0.59,0.59,0.73,0.64,0.69,0.69,0.68,0.69,0.66,0.68,0.69,0.63,0.68,0.62,0.60,0.60,0.56,0.63,0.71,0.58,0.77,0.53,0.63,0.65,0.61,0.79,0.73,0.54,0.60,0.74,0.62,0.65,0.66,0.60,0.40,0.63,0.60,0.53,0.69,0.51,0.66,0.64,0.49,0.63,0.74,0.57,0.66,0.58,0.75,0.70,0.64,0.74,0.60,0.60,0.55,0.60,0.64,0.67,0.71,0.69,0.65,0.62,0.49,0.58,0.75,0.64,0.57,0.58,0.63,0.54,0.64,0.56,0.63,0.64,0.63,0.59,0.59,0.83,0.65,0.58,0.58,0.56,0.56,0.61,0.63,0.66,0.73,0.55,0.55,0.56,0.58,0.63,0.52,0.54,0.55,0.61,0.67,0.59,0.64,0.57,0.75,0.55,0.56,0.53,0.71,0.59,0.58,0.60,0.71,0.68,0.59,0.73,0.68,0.57,0.56,0.56,0.63,0.65,0.62,0.56,0.58,0.57,0.77,0.56,0.67,0.80,0.47,0.70,0.64,0.67,0.65,0.74,0.65,0.61,0.49,0.65,0.55,0.61,0.57,0.61,0.57,0.60,0.54,0.60,0.69,0.59,0.64,0.66,0.63,0.54,0.58,0.54,0.54,0.61,0.63,0.57,0.67,0.67,0.62,0.67,0.62,0.62,0.63,0.68,0.55,0.78,0.71,0.68,0.62,0.49,0.56,0.62,0.62,0.62,0.55,0.48,0.44,0.60,0.59,0.40,0.47,0.72,0.56,0.57,0.47,0.92,0.34,0.79,0.79,0.56,0.79,0.65,0.38,0.56,0.55,0.64,0.63,0.59
65-3,NaN,0.72,0.57,0.56,0.76,0.59,0.44,0.54,0.83,0.69,0.65,0.61,0.58,0.72,0.71,0.71,0.58,0.74,0.59,0.73,0.68,0.69,0.68,0.72,0.68,0.65,0.69,0.67,0.73,0.82,0.69,0.82,0.61,0.64,0.81,0.57,0.69,0.67,0.66,0.77,0.59,0.59,0.70,0.79,0.67,0.67,0.65,0.65,0.59,0.59,0.74,0.65,0.69,0.68,0.69,0.69,0.67,0.68,0.69,0.62,0.70,0.63,0.60,0.60,0.57,0.64,0.73,0.58,0.74,0.55,0.63,0.64,0.63,0.76,0.72,0.53,0.58,0.74,0.61,0.65,0.58,0.54,0.41,0.62,0.60,0.52,0.67,0.52,0.63,0.63,0.50,0.65,0.72,0.58,0.63,0.59,0.73,0.67,0.64,0.72,0.61,0.61,0.52,0.60,0.63,0.69,0.69,0.70,0.66,0.63,0.53,0.58,0.73,0.64,0.58,0.58,0.64,0.52,0.66,0.54,0.63,0.65,0.60,0.57,0.54,0.84,0.67,0.59,0.58,0.55,0.53,0.60,0.64,0.67,0.71,0.56,0.56,0.55,0.59,0.63,0.51,0.54,0.55,0.58,0.66,0.59,0.64,0.56,0.68,0.54,0.57,0.54,0.71,0.59,0.57,0.60,0.72,0.69,0.59,0.73,0.66,0.54,0.57,0.57,0.65,0.66,0.61,0.56,0.59,0.57,0.78,0.56,0.68,0.76,0.49,0.71,0.53,0.68,0.66,0.75,0.65,0.63,0.50,0.66,0.53,0.62,0.58,0.62,0.57,0.62,0.55,0.59,0.70,0.60,0.66,0.63,0.65,0.52,0.52,0.53,0.55,0.62,0.64,0.55,0.68,0.68,0.62,0.64,0.62,0.61,0.66,0.69,0.55,0.79,0.72,0.69,0.64,0.49,0.55,0.60,0.60,0.59,0.55,0.48,0.42,0.60,0.59,0.35,0.46,0.67,0.57,0.58,0.47,0.92,0.35,0.82,0.82,0.55,0.81,0.65,0.39,0.54,0.51,0.65,0.60,0.58
68-1,NaN,1.00,0.99,0.74,0.98,0.96,0.81,0.92,0.91,0.68,0.82,0.76,0.94,0.80,0.79,0.79,0.95,0.49,0.77,0.86,0.80,0.65,0.78,0.77,0.79,0.88,0.78,0.78,0.76,0.59,0.76,0.54,0.56,0.79,0.60,0.79,0.74,0.76,0.73,0.50,0.75,0.75,0.87,0.58,0.73,0.91,0.72,0.72,0.80,0.79,0.64,0.68,0.63,0.72,0.63,0.65,0.56,0.72,0.65,0.70,0.74,0.77,0.88,0.88,0.83,0.83,0.74,0.67,0.86,0.83,0.84,0.62,0.87,0.56,0.79,0.63,0.69,0.81,0.61,0.76,0.78,0.54,0.62,0.80,0.68,0.64,0.77,0.68,0.78,0.62,0.67,0.60,0.59,0.64,0.77,0.65,0.60,0.70,0.81,0.60,0.71,0.77,0.65,0.58,0.77,0.75,0.50,0.71,0.79,0.72,0.66,0.66,0.60,0.65,0.88,0.66,0.53,0.65,0.67,0.62,0.71,0.78,0.64,0.64,0.62,0.71,0.70,0.64,0.66,0.56,0.62,0.68,0.66,0.66,0.57,0.66,0.65,0.53,0.56,0.65,0.62,0.52,0.48,0.65,0.56,0.54,0.75,0.52,0.88,0.53,0.74,0.63,0.54,0.56,0.62,0.47,0.71,0.86,0.52,0.54,0.62,0.64,0.63,0.50,0.80,0.74,0.54,0.76,0.60,0.65,0.51,0.52,0.52,0.43,0.66,0.60,0.65,0.60,0.77,0.70,0.83,0.63,0.77,0.86,0.51,0.62,0.63,0.74,0.54,0.75,0.54,0.52,0.68,0.48,0.72,0.57,0.84,0.61,0.66,0.65,0.65,0.44,0.70,0.57,0.69,0.52,0.55,0.58,0.60,0.50,0.62,0.52,0.62,0.49,0.56,0.67,0.68,0.47,0.48,0.49,0.48,0.53,0.48,0.52,0.63,0.42,0.42,0.65,0.53,0.43,0.58,0.51,0.57,0.56,0.59,0.61,0.61,0.58,0.60,0.69,0.53,0.56,0.48,0.70,0.63,0.61
68-2,NaN,1.00,0.99,0.76,0.98,0.96,0.80,0.94,0.88,0.82,0.81,0.85,0.94,0.78,0.79,0.79,0.96,0.54,0.79,0.81,0.77,0.64,0.76,0.84,0.78,0.89,0.77,0.78,0.77,0.59,0.74,0.52,0.60,0.79,0.59,0.79,0.73,0.76,0.71,0.52,0.78,0.77,0.86,0.56,0.71,0.90,0.70,0.69,0.81,0.80,0.65,0.73,0.62,0.70,0.62,0.64,0.51,0.78,0.64,0.69,0.73,0.78,0.88,0.88,0.82,0.84,0.76,0.69,0.87,0.86,0.84,0.61,0.92,0.57,0.82,0.66,0.69,0.83,0.59,0.76,0.79,0.49,0.58,0.80,0.67,0.68,0.79,0.70,0.78,0.61,0.69,0.55,0.59,0.62,0.78,0.61,0.61,0.67,0.83,0.60,0.72,0.71,0.67,0.58,0.78,0.78,0.50,0.75,0.80,0.76,0.65,0.66,0.61,0.69,0.86,0.66,0.57,0.66,0.68,0.64,0.70,0.79,0.64,0.63,0.62,0.70,0.70,0.61,0.66,0.58,0.64,0.70,0.62,0.71,0.59,0.66,0.66,0.57,0.54,0.62,0.63,0.52,0.52,0.63,0.58,0.54,0.74,0.54,0.88,0.53,0.76,0.63,0.55,0.55,0.61,0.50,0.67,0.84,0.52,0.55,0.59,0.66,0.60,0.53,0.78,0.73,0.55,0.74,0.57,0.57,0.50,0.51,0.53,0.44,0.62,0.61,0.66,0.62,0.77,0.68,0.84,0.60,0.75,0.84,0.50,0.58,0.62,0.71,0.54,0.71,0.53,0.55,0.72,0.52,0.72,0.58,0.83,0.60,0.75,0.67,0.64,0.43,0.66,0.57,0.68,0.53,0.56,0.59,0.55,0.51,0.60,0.54,0.58,0.48,0.60,0.71,0.76,0.47,0.49,0.48,0.46,0.55,0.49,0.54,0.62,0.45,0.43,0.69,0.50,0.34,0.56,0.48,0.55,0.58,0.58,0.61,0.61,0.57,0.60,0.68,0.57,0.56,0.52,0.69,0.64,0.65
69-1,NaN,0.96,0.95,0.95,0.86,0.90,NaN,0.91,NaN,0.88,NaN,NaN,0.92,0.67,0.66,0.66,0.91,0.87,0.94,0.79,0.64,0.87,0.63,0.90,0.63,0.96,0.72,0.64,0.63,0.81,0.87,0.81,0.87,0.75,0.81,NaN,0.87,0.71,0.65,0.89,0.87,0.87,0.87,0.79,0.81,0.68,0.79,0.79,0.92,0.92,0.74,0.90,0.82,0.81,0.82,0.73,0.65,0.64,0.73,0.80,0.81,0.74,0.79,0.78,0.92,0.83,0.70,0.81,0.90,0.93,0.83,0.78,0.80,0.88,0.70,0.85,0.85,0.70,0.84,0.69,NaN,NaN,0.51,0.82,0.64,0.85,0.73,0.75,0.72,0.78,0.73,0.65,0.83,0.69,0.72,0.76,0.81,NaN,0.65,0.82,0.82,0.90,0.96,0.76,0.80,NaN,0.86,0.95,0.78,NaN,0.62,0.74,0.81,0.88,0.75,0.75,0.95,0.86,0.74,0.89,0.62,0.80,0.71,NaN,0.70,NaN,0.71,0.53,0.74,0.72,0.88,0.91,0.57,0.71,0.81,0.82,0.82,0.70,0.63,0.56,0.86,0.77,0.72,0.69,0.80,0.75,0.97,0.66,0.98,0.70,0.82,0.72,0.45,0.79,0.69,0.74,0.63,0.69,0.72,0.46,0.66,0.98,0.73,0.73,NaN,0.35,0.69,0.33,0.71,0.53,NaN,0.66,0.62,0.60,0.35,0.69,0.59,0.53,NaN,0.66,0.69,0.76,0.33,0.60,0.67,0.70,0.53,0.31,0.64,0.31,0.60,0.64,NaN,0.99,NaN,0.58,0.69,0.54,0.84,0.83,0.60,0.30,0.73,0.72,0.74,0.67,0.65,0.58,0.71,0.71,0.70,0.77,0.60,0.28,0.67,NaN,0.89,NaN,0.66,NaN,0.71,0.81,0.64,0.51,0.51,0.68,0.68,0.50,0.67,0.86,0.47,0.54,0.68,0.50,0.37,NaN,NaN,0.82,NaN,0.52,0.40,0.79,0.94,0.50,NaN,0.38
69-2,NaN,0.78,0.90,0.91,0.80,0.91,0.90,0.79,0.90,0.95,0.77,0.89,0.94,0.80,0.79,0.79,0.92,0.92,0.94,0.78,0.76,0.83,0.76,0.88,0.75,0.98,0.75,0.73,0.72,0.78,0.82,0.78,0.89,0.78,0.78,0.91,0.81,0.74,0.78,0.87,0.89,0.89,0.84,0.76,0.82,0.76,0.80,0.80,0.90,0.90,0.70,0.83,0.80,0.80,0.80,0.70,0.59,0.80,0.70,0.78,0.69,0.75,0.77,0.77,0.89,0.83,0.70,0.81,0.88,0.90,0.83,0.75,0.83,0.84,0.66,0.80,0.88,0.65,0.78,0.76,0.83,0.66,0.43,0.83,0.66,0.78,0.67,0.75,0.66,0.75,0.74,0.53,0.81,0.62,0.66,0.67,0.80,0.69,0.78,0.80,0.80,0.68,0.79,0.70,0.81,0.64,0.80,0.82,0.77,0.81,0.65,0.78,0.80,0.85,0.70,0.79,0.72,0.81,0.68,0.72,0.60,0.81,0.65,0.66,0.62,0.76,0.68,0.60,0.79,0.67,0.71,0.83,0.60,0.67,0.78,0.74,0.74,0.66,0.45,0.58,0.81,0.71,0.63,0.61,0.79,0.70,0.74,0.71,0.94,0.66,0.75,0.65,0.67,0.70,0.65,0.67,0.66,0.68,0.70,0.66,0.63,0.74,0.58,0.68,0.57,0.64,0.72,0.67,0.64,0.59,0.67,0.69,0.70,0.64,0.56,0.70,0.57,0.66,0.58,0.60,0.66,0.63,0.71,0.66,0.72,0.62,0.61,0.50,0.70,0.50,0.68,0.70,0.78,0.60,0.57,0.69,0.66,0.49,0.65,0.72,0.74,0.77,0.68,0.64,0.63,0.72,0.69,0.69,0.62,0.70,0.63,0.68,0.60,0.68,0.70,0.76,0.59,0.48,0.67,0.59,0.61,0.62,0.68,0.51,0.60,0.65,0.64,0.49,0.62,0.63,0.40,0.57,0.58,0.49,0.39,0.55,0.54,0.53,0.53,0.59,0.38,0.55,0.60,0.61,0.49,0.35
